Fecha;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
09/03/2021 11:57:00;0;6;6.36;0;0;345;0;0;1312;0;0.02;0;35.9;0.008;67;411.1;0;0.57;0;0;0;23;0;32;0;3;0;0;0.008;30.6;405.3;0;74;106;0;26;27.14;27.35;25.44;31.13;22.5;14.42;18.57
09/03/2021 11:57:01;0;6;6.36;0;0;345;0;0.07;1312;0;0.05;0;35.9;0.008;67;411.1;0;0.57;0;0;0;23;0;32;0;3;0;0;0.007;30.6;405.3;0;74;106;0;26;27.13;27.35;25.45;31.11;22.5;14.42;18.57
09/03/2021 11:57:02;0;7;6.36;0;0;345;0;0.01;1312;0;0;0;35.9;0.008;67;411.1;0;0.57;0;0;0;23;0;33;0;3;0;0;0.008;30.6;405.2;0;73;106;0;26;27.13;27.35;25.45;31.08;22.55;14.37;18.57
09/03/2021 11:57:03;0;6;6.36;0;0;345;0;0;1312;0;0;0;35.8;0.008;67;411.1;0;0.57;0;0;0;23;0;32;0;3;0;0;0.008;30.6;405.2;0;74;106;0;26;27.14;27.35;25.45;31.08;22.52;14.42;18.57
09/03/2021 11:57:04;0;6;6.36;0;0;345;0;0;1312;0;0;0;35.8;0.008;67;411.1;0;0.57;0;0;0;23;0;32;0;3;0;0;0.008;30.6;405.3;0;74;106;0;26;27.13;27.35;25.45;31.08;22.54;14.42;18.67
09/03/2021 11:57:06;0;7;6.36;0;0;345;0;0;1312;0;0;0;35.8;0.008;67;411.1;0;0.57;0;0;0;23;0;32;0;3;0;0;0.007;30.6;405.4;0;74;106;0;26;27.13;27.35;25.44;31.06;22.52;14.42;18.62
09/03/2021 11:57:07;0;7;6.36;0;0;345;0;0;1312;0;0;0;35.8;0.008;67;411.1;0;0.57;0;0;0;23;0;32;0;3;0;0;0.007;30.6;405.4;0;74;106;0;26;27.14;27.35;25.45;31.06;22.52;14.42;18.62
09/03/2021 11:57:08;0;6;6.36;0;0;345;0;0;1312;0;0;0;35.8;0.008;67;411.1;0;0.57;0;0;0;23;0;32;0;3;0;0;0.007;30.6;405.7;0;74;106;0;26;27.07;27.35;25.45;31.03;22.52;14.42;18.67
09/03/2021 11:57:09;0;6;6.36;0;0;345;0;0;1312;0;0;0;35.8;0.008;67;411.1;0;0.57;0;0;0;23;0;32;0;3;0;0;0.007;30.6;405.9;0;74;106;0;26;27.05;27.35;25.45;31.03;22.52;14.42;18.67
09/03/2021 11:57:10;175;2;6.36;115;19;345;2.15;0.07;1312;0;0.1;65;34.1;0.008;67;411.1;175;0.57;93;0;0;23;0;567;84;3;0;3;0.007;30.6;405.9;0;-178;388;0;26;27.04;27.35;25.45;30.98;22.55;14.42;18.67
