Time;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
331;-1;7;97.19;1395;121;1351;1.04;1.7;42;1419;1.64;351;38.3;3.073;3;406.3;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;405.5;0;68;97;12.7;67;19.52;67.85;19.59;51.71;22.55;10.85;15.69
332;-1;5;94.75;1395;120;1334;1.06;1.68;42;1433;1.43;351;38.2;3.073;3;406.3;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.3;0;69;96;12.7;67;19.52;67.88;19.59;51.64;22.55;10.9;15.69
333;-1;7;94.75;1395;123;1334;1.07;1.52;42;1420;1.68;351;38.3;3.073;3;406.6;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.008;2.4;405.4;0;68;96;12.21;67;19.53;67.88;19.59;51.62;22.62;10.85;15.69
334;-1;8;96.7;1395;122;1347;1.07;1.55;42;1432;1.65;351;38.3;3.072;3;406.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;405.4;0;69;96;12.7;67;19.53;67.85;19.73;51.52;22.63;10.9;15.69
335;-1;8;96.7;1395;122;1347;1.07;1.48;42;1420;1.58;351;38.4;3.071;3;406.5;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;405.6;0;68;97;12.7;67;19.53;67.88;19.73;51.44;22.63;10.9;15.64
336;-1;8;96.7;1395;128;1347;1.07;1.4;42;1432;1.61;351;38.4;3.07;3;406.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.4;0;69;96;12.7;67;19.53;67.85;19.73;51.37;22.67;10.85;15.69
337;-1;8;97.68;1395;129;1354;1.07;1.64;42;1419;1.53;351;38.4;3.07;3;406.5;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;405.5;0;68;96;12.7;67;19.53;67.75;19.73;51.35;22.68;10.85;15.69
338;-1;8;97.19;1395;125;1351;1.06;1.61;42;1433;1.47;351;38.5;3.074;3;406.7;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.008;2.4;405.5;0;69;97;12.7;67;19.53;67.75;19.73;51.27;22.72;10.85;15.64
339;-1;6;97.19;1395;115;1351;1.07;1.54;42;1419;1.58;351;38.5;3.074;3;406.6;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;405.5;0;69;97;12.7;67;19.53;67.75;19.73;51.2;22.72;10.85;15.69
340;-1;6;96.7;1395;122;1347;1.06;1.54;42;1433;1.58;351;38.5;3.075;3;406.6;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.5;0;68;96;12.7;67;19.53;67.75;19.73;51.13;22.78;10.9;15.69
341;-1;6;96.7;1395;123;1347;1.05;1.43;42;1420;1.43;351;38.5;3.074;3;406.9;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.9;0;69;97;12.7;67;19.53;67.75;19.73;51.08;22.77;10.9;15.69
342;-1;6;95.24;1395;123;1337;1.06;1.47;42;1432;1.38;351;38.4;3.077;3;406.9;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.007;2.4;406;0;69;97;12.7;67;19.53;67.75;19.73;51.03;22.83;10.9;15.69
343;-1;6;95.24;1395;117;1337;1.05;1.46;42;1419;1.44;351;38.5;3.077;3;406.9;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.007;2.4;405.8;0;68;96;12.7;67;19.53;67.63;19.73;50.96;22.87;10.85;15.69
344;-1;6;96.21;1395;125;1344;1.06;1.59;42;1433;1.5;351;38.6;3.077;3;406.9;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.008;2.4;405.8;0;69;96;12.7;67;19.53;67.63;19.73;50.88;22.83;10.85;15.69
345;-1;6;95.24;1395;126;1337;1.05;1.54;42;1420;1.51;351;38.6;3.076;3;407.2;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.007;2.4;406.2;0;68;97;12.7;67;19.53;67.63;19.73;50.83;22.83;10.85;15.69
346;-1;6;94.26;1395;120;1330;1.05;1.62;42;1432;1.51;351;38.5;3.073;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.2;0;69;98;12.7;67;19.53;67.63;19.78;50.76;22.89;10.85;15.69
347;-1;6;96.7;1395;122;1347;1.05;1.61;42;1433;1.57;351;38.6;3.073;3;407;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.2;0;68;98;12.7;67;19.61;67.63;19.8;50.74;22.91;10.9;15.69
348;-1;6;95.24;1395;132;1337;1.07;1.59;42;1434;1.53;351;38.5;3.072;3;407;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;405.7;0;69;98;12.7;67;19.61;67.63;19.78;50.66;22.95;10.9;15.69
349;-1;6;97.19;1395;124;1351;1.05;1.64;42;1434;1.6;351;38.6;3.071;3;406.5;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.008;2.4;405.5;0;68;98;12.21;67;19.61;67.56;19.78;50.64;22.95;10.85;15.69
350;-1;6;97.19;1395;112;1351;1.05;1.55;42;1433;1.65;352;38.7;3.072;3;406.7;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.007;2.4;405.4;0;68;98;12.7;67;19.61;67.56;19.78;50.54;22.99;10.9;15.69
351;-1;6;99.15;1395;125;1364;1.05;1.73;42;1433;1.54;351;38.7;3.072;3;406.7;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.007;2.4;405.4;0;68;98;12.7;67;19.61;67.56;19.78;50.52;23;10.85;15.69
352;-1;6;95.24;1395;123;1337;1.05;1.51;42;1433;1.64;351;38.7;3.072;3;406.4;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;405.4;0;69;98;12.21;67;19.61;67.56;19.78;50.42;23.05;10.85;15.64
353;-1;6;96.7;1395;124;1347;1.05;1.66;42;1421;1.64;351;38.7;3.072;3;406.6;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.4;0;68;97;12.7;67;19.61;67.56;19.78;50.39;23.01;10.85;15.69
354;-1;6;95.73;1395;122;1340;1.05;1.62;42;1431;1.54;351;38.6;3.072;3;406.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.4;0;68;96;12.7;67;19.61;67.56;19.78;50.32;23.01;10.85;15.69
355;-1;6;96.7;1395;117;1347;1.05;1.71;42;1420;1.81;351;38.7;3.07;3;406.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.6;0;68;97;12.7;67;19.61;67.44;19.78;50.25;23.1;10.85;15.69
356;-1;6;96.7;1395;133;1347;1.05;1.71;42;1419;1.81;351;38.8;3.07;3;406.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.5;0;69;97;12.7;67;19.61;67.44;19.78;50.25;23.11;10.85;15.69
357;-1;6;96.7;1395;118;1347;1.06;1.33;42;1419;1.59;351;38.8;3.076;3;406.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.5;0;68;96;12.7;67;19.61;67.46;19.78;50.1;23.11;10.9;15.69
358;-1;6;97.19;1395;121;1351;1.05;1.67;42;1419;1.45;351;38.9;3.072;3;407.4;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;406.2;0;68;97;12.7;67;19.61;67.44;19.87;50;23.18;10.85;15.69
359;-1;6;97.19;1395;122;1351;1.05;1.67;42;1419;1.45;351;38.9;3.072;3;407.4;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;406.2;0;68;97;12.7;67;19.61;67.44;19.87;50;23.18;10.85;15.69
360;-1;6;97.19;1395;117;1351;1.05;1.7;42;1433;1.62;351;38.9;3.074;3;407;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;405.6;0;68;98;12.7;67;19.61;67.36;19.87;49.91;23.22;10.85;15.69
361;-1;6;96.7;1395;122;1347;1.05;1.61;42;1433;1.54;351;39;3.072;3;406.9;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;405.8;0;68;98;12.7;67;19.61;67.36;19.87;49.83;23.26;10.85;15.69
362;0;6;96.21;1395;125;1344;1.05;1.34;42;1419;1.45;352;39;3.076;3;407;0;-0.05;0;1;1;0;0;28;0;2;0;1;0.007;2.4;405.8;0;68;98;12.7;67;19.61;67.36;19.87;49.78;23.26;10.85;15.69
363;-1;6;97.19;1395;123;1351;1.06;1.53;42;1433;1.45;351;39;3.078;3;407;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.007;2.4;406;0;68;98;12.7;67;19.71;67.36;19.87;49.71;23.32;10.85;15.69
364;-1;6;96.7;1395;117;1347;1.06;1.51;42;1420;1.45;351;39;3.078;3;407;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.007;2.4;406;0;68;96;12.7;67;19.75;67.36;19.87;49.69;23.29;10.95;15.64
365;-1;6;97.68;1395;123;1354;1.05;1.37;42;1432;1.55;351;39;3.076;3;407.4;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.3;0;68;96;12.7;67;19.75;67.24;19.87;49.61;23.35;10.95;15.69
366;0;6;97.19;1395;118;1351;1.06;1.62;42;1421;1.68;351;39.1;3.076;3;407.5;0;-0.05;0;1;1;0;0;29;0;2;0;1;0.007;2.4;406.2;0;69;97;12.7;67;19.75;67.24;19.87;49.56;23.33;10.95;15.69
367;-1;6;95.73;1395;117;1340;1.07;1.75;42;1421;1.52;351;39.1;3.077;3;407.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.2;0;69;98;12.7;67;19.75;67.24;19.87;49.52;23.34;10.95;15.64
368;-1;6;97.68;1395;120;1354;1.06;1.53;42;1421;1.43;351;39.1;3.076;3;407.1;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.2;0;68;98;12.7;67;19.75;67.24;20.01;49.47;23.39;10.9;15.69
369;0;6;97.19;1395;125;1351;1.05;1.65;42;1431;1.58;352;39.1;3.076;3;407.3;0;-0.05;0;1;1;0;0;30;0;2;0;1;0.008;2.4;406.4;0;69;98;12.7;67;19.75;67.24;20.01;49.39;23.41;10.95;15.69
370;0;6;97.19;1395;123;1351;1.05;1.58;42;1419;1.54;351;39.1;3.076;3;407.2;0;-0.05;0;1;1;0;0;30;0;2;0;1;0.008;2.4;406.4;0;68;97;12.7;67;19.75;67.24;20.01;49.39;23.41;10.9;15.69
371;-1;6;95.73;1395;123;1340;1.05;1.45;42;1433;1.5;351;39.2;3.076;3;407.1;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.2;0;68;98;12.7;67;19.75;67.17;20.01;49.34;23.44;10.95;15.64
372;-1;6;97.68;1395;123;1354;1.05;1.56;42;1422;1.65;351;39.2;3.075;3;407;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.009;2.4;406;0;69;97;12.7;67;19.75;67.17;20.01;49.27;23.49;10.95;15.69
373;-1;6;95.73;1395;120;1340;1.06;1.65;42;1431;1.59;351;39.2;3.074;3;407;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.009;2.4;406;0;68;96;12.7;67;19.75;67.17;20.01;49.22;23.45;10.95;15.64
374;-1;6;95.24;1395;117;1337;1.05;1.58;42;1422;1.5;351;39.2;3.074;3;407;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.009;2.4;406;0;68;97;12.7;67;19.75;67.17;20.01;49.17;23.52;10.95;15.69
375;-1;6;96.7;1395;124;1347;1.06;1.7;42;1430;1.65;351;39.2;3.077;3;407;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.009;2.4;406;0;68;96;12.7;67;19.75;67.17;20.01;49.12;23.51;10.95;15.64
376;0;6;96.7;1395;119;1347;1.05;1.66;42;1420;1.65;351;39.2;3.078;3;407.1;0;-0.05;0;1;1;0;0;28;0;2;0;1;0.009;2.4;406;0;69;96;12.7;67;19.75;67.17;20.01;49.05;23.57;10.95;15.69
377;-1;6;96.21;1395;119;1344;1.05;1.56;42;1433;1.62;351;39.2;3.072;3;407;-1;-0.05;1;1;1;0;0;31;0;2;0;1;0.009;2.4;406.2;0;69;98;12.7;67;19.75;67.05;20.01;49.03;23.57;10.95;15.69
378;0;6;94.75;1395;124;1334;1.05;1.54;42;1413;1.51;351;39.2;3.072;3;407;0;-0.05;0;1;1;0;0;29;0;2;0;1;0.009;2.4;406.2;0;69;98;12.7;67;19.75;67.05;20.01;48.98;23.54;10.95;15.64
379;0;6;97.19;1395;126;1351;1.05;1.48;42;1439;1.59;351;39.3;3.072;3;406.9;0;-0.05;0;1;1;0;0;30;0;2;0;1;0.009;2.4;406;0;69;99;12.7;67;19.75;67.05;20.01;48.91;23.6;10.9;15.69
380;0;6;94.26;1395;120;1330;1.05;1.54;42;1421;1.47;351;39.2;3.072;3;406.9;0;-0.05;0;1;1;0;0;29;0;2;0;1;0.009;2.4;406;0;69;99;12.21;67;19.75;67.05;20.01;48.88;23.63;10.9;15.64
381;-2;6;95.73;1395;107;1340;1.05;1.48;42;1431;1.43;351;39.3;3.074;3;406.9;-2;-0.05;2;1;1;0;0;29;0;2;0;1;0.008;2.4;405.8;0;68;99;12.7;67;19.75;67.05;20.01;48.83;23.65;10.95;15.69
382;0;6;97.68;1395;122;1354;1.07;1.65;42;1419;1.55;351;39.4;3.073;3;407.1;0;-0.05;0;1;1;0;0;29;0;2;0;1;0.007;2.4;406;0;69;97;12.7;67;19.75;67.05;20.01;48.81;23.67;10.95;15.74
383;0;7;95.73;1395;127;1340;1.05;1.57;42;1433;1.54;351;39.4;3.074;3;407.1;0;-0.05;0;1;1;0;0;31;0;2;0;1;0.007;2.4;405.9;0;69;97;12.7;67;19.75;66.97;20.01;48.73;23.7;10.95;15.74
384;-1;6;95.24;1395;121;1337;1.06;1.59;42;1420;1.6;351;39.4;3.074;3;407.1;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;405.9;0;69;97;12.7;67;19.75;66.97;20.01;48.69;23.74;10.95;15.74
385;0;6;95.73;1395;116;1340;1.06;1.58;42;1433;1.52;351;39.4;3.077;3;407.1;0;-0.05;0;1;1;0;0;28;0;2;0;1;0.007;2.4;406.2;0;68;97;12.7;67;19.75;66.97;20.01;48.66;23.71;10.95;15.79
386;-1;6;95.24;1395;123;1337;1.05;1.39;42;1421;1.51;351;39.4;3.076;3;406.9;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406;0;68;97;12.7;67;19.78;66.97;20.06;48.61;23.71;10.95;15.79
387;-1;6;97.19;1395;123;1351;1.05;1.48;42;1420;1.43;351;39.4;3.077;3;407.1;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.1;0;69;98;12.7;67;19.8;66.97;20.08;48.56;23.78;10.95;15.74
388;-1;6;95.73;1395;112;1340;1.05;1.61;42;1420;1.55;351;39.5;3.077;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.1;0;68;98;12.7;67;19.8;66.97;20.08;48.49;23.83;10.9;15.74
389;-1;6;98.17;1395;111;1357;1.05;1.57;42;1433;1.53;351;39.5;3.077;3;407.2;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.2;0;69;97;12.7;67;19.8;66.85;20.08;48.44;23.82;10.95;15.74
390;-1;6;96.7;1395;126;1347;1.07;1.78;42;1419;1.49;351;39.5;3.079;3;407.2;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.007;2.4;406.2;0;68;96;12.7;67;19.8;66.85;20.06;48.39;23.84;10.9;15.79
391;-1;6;97.19;1395;135;1351;1.05;1.65;42;1433;1.56;351;39.5;3.079;3;407.2;-1;-0.05;1;1;1;0;0;27;0;2;0;1;0.007;2.4;406.7;0;68;97;12.7;67;19.8;66.85;20.06;48.34;23.83;10.95;15.74
392;-1;6;96.7;1395;119;1347;1.06;1.38;42;1433;1.65;351;39.5;3.079;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.7;0;68;96;12.21;67;19.8;66.85;20.22;48.29;23.88;10.95;15.74
393;-1;6;95.24;1395;120;1337;1.07;1.66;42;1419;1.54;351;39.5;3.078;3;407.5;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.5;0;69;97;12.7;67;19.8;66.85;20.22;48.25;23.89;10.95;15.74
394;0;6;97.19;1395;122;1351;1.07;1.58;42;1420;1.65;351;39.6;3.078;3;407.8;0;-0.05;0;1;1;0;0;30;0;2;0;1;0.007;2.4;406.6;0;69;98;12.7;67;19.8;66.85;20.22;48.2;23.92;11;15.74
395;0;6;97.19;1395;123;1351;1.07;1.45;42;1420;1.67;351;39.6;3.078;3;407.8;0;-0.05;0;1;1;0;0;30;0;2;0;1;0.008;2.4;406.6;0;69;98;12.7;67;19.8;66.73;20.22;48.17;23.93;11;15.74
396;-2;6;94.75;1395;121;1334;1.07;1.67;42;1420;1.64;351;39.6;3.079;3;407.3;-2;-0.05;2;1;1;0;0;27;0;2;0;1;0.007;2.4;406.4;0;68;96;12.7;67;19.8;66.73;20.22;48.12;23.95;11;15.74
397;0;6;95.73;1395;124;1340;1.07;1.73;42;1420;1.48;351;39.6;3.076;3;407.5;0;-0.05;0;1;1;0;0;29;0;2;0;1;0.007;2.4;406.4;0;69;98;12.7;67;19.8;66.73;20.22;48.08;24;11;15.74
398;-1;6;97.68;1395;122;1354;1.06;1.53;42;1420;1.61;351;39.7;3.076;3;407.5;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.007;2.4;406.4;0;68;98;12.21;67;19.8;66.73;20.22;48.05;23.98;11;15.74
399;-1;6;96.7;1395;119;1347;1.05;1.78;42;1420;1.69;351;39.7;3.079;3;407.3;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.008;2.4;406.2;0;68;98;12.7;67;19.8;66.73;20.22;48;24.03;11;15.74
400;-1;6;96.21;1395;122;1344;1.05;1.59;42;1420;1.55;351;39.6;3.078;3;407.4;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.008;2.4;406.4;0;69;97;12.7;67;19.8;66.73;20.22;47.95;24.04;11;15.74
401;-1;6;96.7;1395;121;1347;1.05;1.34;42;1420;1.56;351;39.7;3.078;3;407.4;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;406.3;0;68;97;12.7;67;19.8;66.53;20.22;47.88;24.07;11;15.74
402;-1;6;96.21;1395;117;1344;1.06;1.62;42;1420;1.62;351;39.6;3.078;3;407.4;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;406.3;0;69;98;12.7;67;19.8;66.53;20.22;47.83;24.04;11;15.74
403;-1;6;99.15;1395;117;1364;1.06;1.61;42;1420;1.49;351;39.7;3.075;3;407.4;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.4;0;68;97;12.7;67;19.8;66.53;20.27;47.81;24.11;11;15.74
404;-1;6;97.19;1395;119;1351;1.05;1.54;42;1420;1.47;351;39.8;3.075;3;407.4;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.4;0;68;98;12.7;67;19.89;66.53;20.27;47.76;24.12;11;15.79
405;-1;6;95.73;1395;119;1340;1.06;1.67;42;1422;1.61;351;39.8;3.077;3;407.1;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.008;2.4;406.1;0;68;97;12.7;67;19.89;66.53;20.27;47.71;24.1;11;15.74
406;-1;6;95.73;1395;121;1340;1.06;1.59;42;1421;1.65;351;39.9;3.077;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.008;2.4;406.1;0;69;98;12.7;67;19.89;66.53;20.27;47.68;24.16;11;15.74
407;-1;6;95.24;1395;121;1337;1.07;1.45;42;1421;1.4;351;39.9;3.079;3;407.3;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;405.8;0;69;98;12.7;67;19.89;66.46;20.27;47.61;24.16;11;15.74
408;-1;6;95.73;1395;123;1340;1.07;1.58;42;1421;1.53;351;39.9;3.079;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;405.8;0;68;99;12.7;67;19.89;66.46;20.27;47.59;24.18;11;15.74
409;0;6;97.19;1395;118;1351;1.07;1.48;42;1433;1.48;351;39.9;3.074;3;407.2;0;-0.05;0;1;1;0;0;29;0;2;0;1;0.007;2.4;406.4;0;68;99;12.7;67;19.89;66.46;20.27;47.56;24.22;11;15.74
410;-1;6;97.19;1395;122;1351;1.07;1.53;42;1433;1.48;351;39.9;3.076;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.3;0;68;99;12.7;67;19.89;66.46;20.27;47.49;24.25;11;15.74
411;-1;6;97.68;1395;128;1354;1.06;1.61;42;1422;1.62;351;39.8;3.075;3;406.8;-1;-0.05;1;1;1;0;0;31;0;2;0;1;0.007;2.4;406;0;69;98;12.7;67;19.89;66.46;20.27;47.44;24.23;11;15.74
412;0;6;96.21;1395;117;1344;1.05;1.46;42;1422;1.55;351;39.9;3.075;3;406.8;0;-0.05;0;1;1;0;0;29;0;2;0;1;0.007;2.4;405.9;0;68;97;12.7;67;19.89;66.46;20.27;47.42;24.25;11;15.74
413;-1;6;95.73;1395;115;1340;1.06;1.57;42;1422;1.48;351;39.9;3.075;3;407;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;405.9;0;69;97;12.7;67;19.89;66.34;20.27;47.37;24.29;11;15.74
414;-1;6;95.24;1395;123;1337;1.06;1.65;42;1422;1.61;351;40;3.075;3;407.2;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;406.3;0;68;98;12.7;67;19.89;66.34;20.27;47.29;24.25;11;15.74
415;-1;6;95.73;1395;132;1340;1.05;1.61;42;1433;1.59;351;40;3.078;3;407.2;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.008;2.4;406.2;0;69;97;12.7;67;19.89;66.34;20.27;47.27;24.29;11;15.74
416;-1;6;96.21;1395;111;1344;1.06;1.52;42;1433;1.56;351;40;3.078;3;407.2;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.008;2.4;406.2;0;69;98;12.7;67;19.88;66.34;20.27;47.22;24.33;11;15.74
417;-1;6;96.21;1395;114;1344;1.07;1.52;42;1433;1.56;351;40;3.078;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.008;2.4;406.2;0;69;97;12.7;67;19.88;66.34;20.27;47.22;24.33;11;15.74
418;-1;6;95.73;1395;125;1340;1.06;1.47;42;1419;1.53;351;40;3.075;3;407.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.4;0;69;97;12.7;67;19.88;66.27;20.27;47.1;24.38;11;15.79
419;-1;6;95.73;1395;119;1340;1.07;1.61;42;1433;1.54;352;40.1;3.075;3;407.3;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;406.2;0;68;98;12.7;67;19.88;66.27;20.27;47.1;24.4;11;15.74
420;-1;6;97.19;1395;119;1351;1.07;1.82;42;1420;1.48;352;40.1;3.075;3;407.2;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.007;2.4;406.3;0;69;98;12.7;67;19.88;66.27;20.27;47.03;24.43;11;15.74
421;-1;6;95.73;1395;119;1340;1.07;1.69;42;1433;1.6;352;40.1;3.079;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.2;0;68;98;12.7;67;19.99;66.27;20.41;46.98;24.45;11;15.74
422;-1;6;92.8;1395;122;1320;1.05;1.56;42;1419;1.53;351;40.1;3.079;3;407.2;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.007;2.4;406.2;0;68;98;12.7;67;20.02;66.27;20.41;46.93;24.48;11;15.74
423;0;6;96.7;1395;121;1347;1.06;1.65;42;1433;1.57;351;40.2;3.078;3;407.2;0;-0.05;0;1;1;0;0;30;0;2;0;1;0.007;2.4;406.2;0;68;99;12.7;67;20.03;66.27;20.41;46.88;24.46;11.1;15.74
424;-1;6;95.24;1395;114;1337;1.05;1.4;42;1419;1.48;351;40.2;3.077;3;407.4;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.2;0;68;99;12.7;67;20.03;66.14;20.41;46.85;24.5;11.1;15.74
425;-1;6;93.77;1395;123;1327;1.05;1.56;42;1433;1.48;351;40.2;3.079;3;407.2;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.007;2.4;406.3;0;68;98;12.7;67;20.03;66.14;20.41;46.76;24.48;11.1;15.74
426;-1;6;95.73;1395;127;1340;1.05;1.67;42;1419;1.53;352;40.1;3.079;3;407.2;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.007;2.4;406.3;0;69;97;12.7;67;20.03;66.14;20.41;46.71;24.55;11.1;15.74
427;0;6;94.26;1395;121;1330;1.05;1.58;42;1433;1.54;351;40.2;3.079;3;407.2;0;-0.05;0;1;1;0;0;29;0;2;0;1;0.007;2.4;406.3;0;69;97;12.7;67;20.03;66.14;20.41;46.68;24.59;11.1;15.74
428;-1;6;96.7;1395;119;1347;1.05;1.57;42;1433;1.58;351;40.3;3.079;3;407.2;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.3;0;68;97;12.7;67;20.03;66.14;20.41;46.61;24.59;11.1;15.74
429;-1;6;95.73;1395;130;1340;1.07;1.73;42;1433;1.47;351;40.3;3.081;3;407.5;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.3;0;68;97;12.7;67;20.03;66.14;20.41;46.59;24.61;11.1;15.74
430;-1;6;95.24;1395;129;1337;1.05;1.52;42;1419;1.43;351;40.2;3.081;3;407.6;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.3;0;68;98;12.7;66;20.03;66.07;20.41;46.54;24.6;11.1;15.74
431;0;6;94.75;1395;115;1334;1.05;1.4;42;1433;1.59;351;40.2;3.082;3;407.6;0;-0.05;0;1;1;0;0;30;0;2;0;1;0.008;2.4;406.7;0;68;97;12.7;66;20.03;66.07;20.41;46.49;24.65;11.1;15.74
432;-1;7;94.26;1395;120;1330;1.05;1.63;42;1419;1.65;351;40.3;3.08;3;407.9;-1;-0.05;1;1;1;0;0;30;0;2;0;1;0.007;2.4;407;0;68;97;12.7;66;20.03;66.07;20.41;46.44;24.61;11.1;15.74
433;-1;6;94.26;1395;120;1330;1.05;1.48;42;1433;1.54;351;40.4;3.081;3;407.8;-1;-0.05;1;1;1;0;0;29;0;2;0;1;0.008;2.4;406.8;0;69;97;12.7;66;20.03;66.07;20.5;46.37;24.71;11.1;15.74
434;-1;6;95.73;1395;124;1340;1.05;1.67;42;1420;1.53;351;40.4;3.081;3;407.8;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.8;0;68;97;12.7;66;20.03;66.07;20.5;46.32;24.68;11.1;15.74
435;-1;6;96.21;1395;126;1344;1.05;1.78;42;1432;1.53;351;40.4;3.075;3;407.8;-1;-0.05;1;1;1;0;0;28;0;2;0;1;0.008;2.4;406.8;0;68;97;12.7;66;20.03;66.07;20.5;46.24;24.71;11.1;15.74
