Fecha;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
08/03/2021 12:16:47;455;14;66.57;1395;109;1118;1.04;0.91;1288;973;1.48;350;30.5;0.008;63;411.1;455;0.54;699;0;0;22;0;1707;5;420;0;22;0.951;30.1;407.4;0;-316;1391;12.7;27;26.21;30.03;24.05;31.15;21.96;14.86;18.23
08/03/2021 12:16:48;454;14;66.57;1395;103;1118;1.04;0.81;1288;972;1.51;350;30.5;0.008;63;411.1;454;0.54;697;0;0;22;0;1721;4;421;0;21;0.951;30.1;407.4;0;-317;1404;13.19;27;26.21;30.03;24.05;31.15;21.94;14.86;18.23
08/03/2021 12:16:49;449;16;66.9;1395;110;1121;1.04;0.79;1288;972;1.41;350;30.5;0.008;63;411.1;449;0.54;682;0;0;22;0;1713;4;422;0;20;0.951;30.1;407.6;0;-314;1399;13.19;27;26.21;30.03;24.05;31.13;21.97;15.4;18.47
08/03/2021 12:16:50;448;16;67.24;1395;107;1123;1.05;0.89;1288;972;1.39;350;30.6;0.008;63;411.1;448;0.54;682;0;0;22;0;1702;4;422;0;20;0.952;30.1;407.6;0;-312;1390;13.19;27;26.21;30.03;24.05;31.13;21.97;15.4;18.47
08/03/2021 12:16:51;447;16;67.91;1395;111;1129;1.04;1.03;1288;972;1.21;350;30.6;0.008;63;411.1;447;0.54;679;0;0;22;0;1711;4;422;0;20;0.952;30.1;407.9;0;-314;1398;13.19;27;26.21;30.03;24.05;31.13;21.99;15.05;18.67
08/03/2021 12:16:52;447;16;67.91;1395;112;1129;1.04;1.2;1288;972;1.14;350;30.6;0.008;63;411.1;447;0.54;680;0;0;22;0;1703;4;422;0;20;0.952;30.1;407.8;0;-312;1391;13.19;27;26.2;30.03;24.05;31.13;21.97;15.01;18.72
08/03/2021 12:16:53;447;14;66.9;1395;106;1121;1.05;1.15;1288;980;1.39;350;30.6;0.008;63;411.1;447;0.54;678;0;0;22;0;1705;4;422;0;20;0.952;30.1;407.8;0;-310;1395;12.7;27;26.21;30.03;24.05;31.08;22.01;14.62;18.96
08/03/2021 12:16:54;447;16;66.9;1395;108;1121;1.05;1.15;1288;980;1.32;350;30.7;0.008;63;411.1;447;0.54;678;0;0;22;0;1700;4;422;0;20;0.952;30.1;407.8;0;-311;1389;13.19;27;26.21;30.03;24.05;31.08;22;14.57;19.06
08/03/2021 12:16:55;447;15;65.57;1395;112;1109;1.04;1.06;1288;971;1.59;350;30.8;0.008;63;411.1;447;0.54;678;0;0;22;0;1701;4;421;0;20;0.95;30.1;407.9;0;-314;1387;12.7;27;26.21;30.03;24.05;31.11;21.96;14.47;19.26
08/03/2021 12:16:56;447;15;66.57;1395;103;1118;1.05;1.12;1288;972;1.51;350;30.8;0.008;63;411.1;447;0.54;678;0;0;22;0;1701;4;421;0;20;0.95;30.1;407.9;0;-314;1388;13.19;27;26.21;30.03;24.05;31.08;21.96;14.42;19.26
08/03/2021 12:16:57;446;17;66.24;1395;98;1115;1.05;1.08;1288;972;1.32;350;30.8;0.008;63;411.1;446;0.54;675;0;0;22;0;1701;4;422;0;20;0.949;30.1;407.9;0;-314;1388;12.7;27;26.2;30.03;24.05;31.08;21.97;14.37;19.5
08/03/2021 12:16:58;446;18;66.24;1395;109;1115;1.04;1.01;1288;972;1.39;350;30.8;0.008;63;411.1;446;0.54;674;0;0;22;0;1696;4;422;0;20;0.949;30.1;407.9;0;-312;1385;13.19;27;26.2;30.03;24.05;31.08;21.97;14.32;19.45
08/03/2021 12:16:59;446;14;66.24;1395;112;1115;1.05;0.86;1288;980;1.18;350;30.7;0.008;63;411.1;446;0.54;674;0;0;22;0;1683;4;422;0;20;0.949;30.1;407.7;0;-310;1373;13.19;27;26.2;30.03;24.05;31.06;22;14.37;19.69
08/03/2021 12:17:00;446;14;65.23;1395;106;1106;1.05;0.81;1288;980;1.14;350;30.8;0.008;63;411.1;446;0.54;674;0;0;22;0;1677;5;422;0;20;0.949;30.1;407.8;0;-310;1368;12.7;27;26.2;30.03;24.05;31.06;21.99;14.37;19.69
08/03/2021 12:17:01;444;15;66.9;1395;107;1121;1.04;0.81;1288;971;1.38;351;30.9;0.008;63;411.1;444;0.54;667;0;0;22;0;1687;4;422;0;20;0.95;30.1;407.8;0;-310;1377;13.19;27;26.24;30.03;24.05;31.06;22.01;14.22;19.89
08/03/2021 12:17:02;443;14;66.9;1395;102;1121;1.04;0.81;1288;971;1.28;350;30.9;0.008;63;411.1;443;0.54;667;0;0;22;0;1682;3;422;0;20;0.95;30.1;407.8;0;-306;1376;12.7;27;26.35;30.03;24.05;31.06;22.01;14.18;19.89
08/03/2021 12:17:03;443;14;66.57;1395;107;1118;1.04;0.85;1288;971;1.43;350;31;0.008;63;411.1;443;0.54;667;0;0;22;0;1678;3;422;0;20;0.95;30.1;407.8;0;-308;1370;13.19;27;26.34;29.96;24.05;31.01;21.99;13.98;20.04
08/03/2021 12:17:04;443;14;67.24;1395;107;1123;1.04;0.87;1288;971;1.43;350;31.1;0.008;63;411.1;443;0.54;666;0;0;22;0;1679;3;422;0;20;0.95;30.1;407.8;0;-308;1370;12.7;27;26.34;29.96;24.05;31.01;21.97;13.93;20.09
08/03/2021 12:17:05;443;14;67.57;1395;110;1126;1.04;0.94;1288;981;1.28;350;31.1;0.008;63;411.1;443;0.54;666;0;0;22;0;1683;3;423;0;20;0.95;30.1;407.8;0;-307;1374;13.19;27;26.34;29.96;24.17;31.01;21.99;13.69;20.18
08/03/2021 12:17:06;443;14;67.91;1395;96;1129;1.04;1.03;1288;981;1.31;350;31;0.008;63;411.1;443;0.54;665;0;0;22;0;1682;3;423;0;20;0.95;30.1;407.8;0;-307;1375;12.7;27;26.34;29.96;24.17;31.01;21.99;13.69;20.28
08/03/2021 12:17:07;444;16;67.57;1395;105;1129;1.05;1.12;1288;972;1.32;351;31.1;0.008;63;411.1;444;0.54;665;0;0;22;0;1673;3;423;0;20;0.951;30.1;408.2;0;-309;1364;12.7;27;26.34;29.96;24.17;31.01;22.02;13.49;20.33
08/03/2021 12:17:08;444;16;67.91;1395;109;1129;1.04;1.11;1288;971;1.25;350;31.2;0.008;63;411.1;444;0.54;663;0;0;22;0;1675;3;423;0;20;0.95;30.1;408.1;0;-306;1369;12.7;27;26.34;29.96;24.17;31.01;22.01;13.44;20.33
08/03/2021 12:17:09;444;13;66.24;1395;96;1115;1.05;1.08;1288;971;1.54;351;31.2;0.008;63;411.1;444;0.54;666;0;0;22;0;1674;3;421;0;20;0.949;30.1;408;0;-304;1368;12.7;27;26.34;29.84;24.17;30.98;22.01;13.3;20.43
08/03/2021 12:17:10;442;16;67.24;1395;96;1123;1.05;0.92;1288;981;1.33;350;31.2;0.008;63;411.1;442;0.54;661;0;0;22;0;1672;3;421;0;20;0.949;30.1;407.9;0;-305;1368;12.7;27;26.34;29.81;24.17;30.98;22.01;13.2;20.48
08/03/2021 12:17:11;441;15;67.91;1395;106;1129;1.05;1.13;1288;972;1.18;350;31.3;0.008;63;411.1;441;0.54;660;0;0;22;0;1659;3;421;0;21;0.949;30.1;407.9;0;-305;1354;13.19;27;26.34;29.81;24.17;30.98;22.02;13.2;20.52
08/03/2021 12:17:12;441;15;66.9;1395;112;1121;1.05;1.01;1288;980;1.28;350;31.3;0.008;63;411.1;441;0.54;662;0;0;22;0;1670;3;423;0;20;0.942;30.1;407.9;0;-307;1363;12.7;27;26.34;29.84;24.17;31.01;22.02;13.2;20.67
08/03/2021 12:17:13;441;15;67.91;1395;109;1129;1.05;1.04;1288;971;1.01;350;31.3;0.008;63;411.1;441;0.54;660;0;0;22;0;1664;3;421;0;21;0.939;30.1;406.8;0;-308;1356;12.7;27;26.35;29.84;24.17;30.98;22.01;13.2;20.72
08/03/2021 12:17:14;441;15;65.23;1395;105;1106;1.05;1.09;1288;981;1.29;350;31.3;0.008;63;411.1;441;0.54;659;0;0;22;0;1662;3;420;0;21;0.939;30.1;406.8;0;-306;1356;12.7;27;26.35;29.81;24.17;30.98;22.02;13.2;20.77
08/03/2021 12:17:15;441;13;66.9;1395;100;1121;1.05;0.84;1288;972;1.39;350;31.4;0.008;63;411.1;441;0.54;659;0;0;22;0;1659;3;419;0;21;0.936;30.1;406;0;-305;1353;12.7;27;26.35;29.84;24.17;30.96;22.02;13.2;20.72
08/03/2021 12:17:16;440;15;65.9;1395;104;1112;1.05;1.28;1288;980;1.26;350;31.5;0.008;63;411.1;440;0.54;659;0;0;22;0;1663;3;418;0;21;0.935;30.1;405.8;0;-307;1356;12.7;27;26.35;29.81;24.17;30.98;22.02;13.2;20.77
08/03/2021 12:17:17;441;15;67.24;1395;109;1123;1.05;0.81;1288;971;1.37;350;31.5;0.008;63;411.1;441;0.54;655;0;0;22;0;1655;3;418;0;21;0.935;30.1;405.7;0;-307;1349;13.19;27;26.35;29.81;24.17;30.96;22.04;13.1;20.87
08/03/2021 12:17:18;440;16;67.57;1395;100;1126;1.05;1.19;1288;980;1.25;351;31.5;0.008;63;411.1;440;0.54;657;0;0;22;0;1655;3;418;0;21;0.935;30.1;405.7;0;-304;1351;12.7;27;26.35;29.81;24.17;30.96;22.01;13.1;20.87
08/03/2021 12:17:19;439;16;65.57;1395;110;1109;1.05;0.81;1288;980;1.25;350;31.5;0.008;63;411.1;439;0.54;654;0;0;22;0;1655;3;418;0;21;0.935;30.1;405.7;0;-307;1349;13.19;27;26.35;29.81;24.17;30.96;22.01;13.05;20.96
08/03/2021 12:17:20;439;16;65.57;1395;108;1109;1.05;0.81;1288;980;1.25;350;31.6;0.008;63;411.1;439;0.54;653;0;0;22;0;1649;3;418;0;21;0.935;30.1;405.7;0;-307;1343;13.19;27;26.35;29.81;24.17;30.96;22.01;13.05;20.96
08/03/2021 12:17:21;440;16;67.24;1395;110;1123;1.05;0.94;1288;971;1.29;350;31.5;0.008;63;411.1;440;0.54;653;0;0;22;0;1644;3;419;0;21;0.935;30.1;405.7;0;-307;1337;13.19;27;26.35;29.84;24.17;30.98;22.05;12.95;21.01
08/03/2021 12:17:22;439;16;66.57;1395;110;1118;1.05;0.81;1288;981;1.19;350;31.6;0.008;63;411.1;439;0.54;655;0;0;22;0;1640;3;420;0;21;0.935;30.1;405.7;0;-304;1335;12.7;27;26.35;29.81;24.26;30.98;22.01;12.95;21.01
08/03/2021 12:17:23;439;15;67.24;1395;93;1123;1.05;0.96;1288;967;1.2;350;31.6;0.008;63;411.1;439;0.54;654;0;0;22;0;1648;3;420;0;21;0.935;30.1;405.7;0;-304;1345;12.7;27;26.35;29.84;24.26;30.98;22;12.95;21.06
08/03/2021 12:17:24;438;14;66.57;1395;109;1118;1.05;0.81;1288;985;1.32;351;31.6;0.008;63;411.1;438;0.54;651;0;0;22;0;1646;3;419;0;21;0.935;30.1;405.9;0;-304;1344;12.7;27;26.35;29.84;24.26;30.98;22.02;12.95;21.06
08/03/2021 12:17:25;439;14;67.24;1395;111;1123;1.05;1.06;1288;972;1.21;350;31.6;0.008;63;411.1;439;0.54;650;0;0;22;0;1640;3;419;0;21;0.935;30.1;405.9;0;-304;1335;13.19;27;26.35;29.71;24.26;30.98;22.01;12.91;21.16
08/03/2021 12:17:26;439;14;65.57;1395;90;1109;1.04;0.83;1288;979;1.23;350;31.6;0.008;63;411.1;439;0.54;650;0;0;22;0;1636;3;420;0;21;0.934;30.1;405.7;0;-302;1333;12.7;27;26.35;29.71;24.26;31.01;22.04;12.95;21.21
08/03/2021 12:17:27;439;15;67.24;1395;108;1123;1.04;1.23;1288;972;1.36;350;31.8;0.008;63;411.1;439;0.54;650;0;0;22;0;1635;3;420;0;21;0.934;30.1;405.7;0;-304;1332;12.7;27;26.35;29.71;24.26;31.01;22.05;12.91;21.16
08/03/2021 12:17:28;439;14;67.24;1395;113;1123;1.04;1.01;1289;980;1.28;350;31.8;0.008;63;411.1;439;0.54;650;0;0;22;0;1635;3;419;0;21;0.935;30.1;405.5;0;-302;1332;13.19;27;26.35;29.71;24.26;31.01;22.05;12.95;21.21
08/03/2021 12:17:29;438;14;67.24;1395;99;1123;1.04;1.18;1289;967;1.32;350;31.8;0.008;63;411.1;438;0.54;652;0;0;22;0;1633;3;419;0;21;0.935;30.1;405.6;0;-300;1332;12.7;27;26.35;29.71;24.26;31.03;22.04;12.86;21.21
08/03/2021 12:17:30;438;16;66.24;1395;103;1115;1.04;1.11;1289;985;1.4;350;31.9;0.008;63;411.1;438;0.54;650;0;0;22;0;1629;3;420;0;21;0.936;30.1;405.6;0;-300;1330;12.7;27;26.35;29.71;24.26;31.03;22.05;12.86;21.36
08/03/2021 12:17:31;437;14;66.57;1395;111;1118;1.05;1.21;1289;971;1.27;350;31.9;0.008;63;411.1;437;0.54;650;0;0;22;0;1636;3;420;0;21;0.936;30.1;405.6;0;-300;1336;12.7;27;26.35;29.71;24.26;31.01;22.06;12.86;21.36
08/03/2021 12:17:32;437;15;66.57;1395;111;1118;1.05;1.21;1289;971;1.28;350;31.9;0.008;63;411.1;437;0.54;650;0;0;22;0;1636;3;420;0;21;0.936;30.1;405.6;0;-300;1336;12.7;27;26.35;29.71;24.26;31.01;22.06;12.86;21.36
08/03/2021 12:17:33;438;15;66.9;1395;107;1121;1.04;1.21;1289;981;1.28;350;31.9;0.008;63;411.1;438;0.54;647;0;0;22;0;1632;3;419;0;21;0.935;30.1;405.8;0;-300;1332;12.7;27;26.35;29.71;24.26;31.06;22.05;12.76;21.31
08/03/2021 12:17:34;439;14;66.57;1395;105;1118;1.04;0.93;1289;981;1.36;350;31.9;0.008;63;411.1;439;0.54;649;0;0;22;0;1636;3;420;0;21;0.934;30.1;405.7;0;-302;1334;13.19;27;26.35;29.71;24.26;31.06;22.05;12.71;21.31
08/03/2021 12:17:35;439;14;66.9;1395;101;1121;1.04;1.01;1289;971;1.2;350;31.9;0.008;63;411.1;439;0.54;648;0;0;22;0;1639;3;420;0;21;0.933;30.1;405.5;0;-302;1337;13.19;27;26.35;29.71;24.26;31.08;22.05;12.71;21.31
08/03/2021 12:17:36;438;15;67.91;1395;111;1129;1.04;1.11;1289;981;1.15;351;31.9;0.008;63;411.1;438;0.54;652;0;0;22;0;1634;3;420;0;21;0.933;30.1;405.6;0;-306;1328;12.7;27;26.35;29.71;24.26;31.06;22.07;12.71;21.21
08/03/2021 12:17:37;439;15;67.91;1395;108;1129;1.04;0.94;1289;972;1.38;350;32.1;0.008;63;411.1;439;0.54;650;0;0;22;0;1642;3;420;0;21;0.933;30.1;405.6;0;-303;1340;13.19;27;26.35;29.64;24.26;31.06;22.05;12.66;21.21
08/03/2021 12:17:38;438;14;68.24;1395;96;1132;1.04;1.24;1289;980;1.31;350;32.1;0.008;63;411.1;438;0.54;652;0;0;22;0;1632;3;418;0;21;0.933;30.1;405.4;0;-304;1329;12.7;27;26.35;29.64;24.26;31.06;22.08;12.66;21.16
08/03/2021 12:17:39;439;14;66.9;1395;106;1121;1.06;0.86;1289;972;1.35;350;32;0.008;63;411.1;439;0.54;649;0;0;22;0;1635;3;419;0;21;0.933;30.1;405.3;0;-304;1331;12.7;27;26.35;29.64;24.26;31.08;22.06;12.56;21.06
08/03/2021 12:17:40;439;15;67.24;1395;110;1123;1.04;1.14;1289;971;1.34;350;32;0.008;63;411.1;439;0.54;649;0;0;22;0;1638;3;419;0;21;0.934;30.1;405.3;0;-302;1335;13.19;27;26.35;29.64;24.26;31.08;22.04;12.56;21.11
08/03/2021 12:17:41;440;16;68.58;1395;99;1135;1.04;0.78;1289;971;1.2;350;32.2;0.008;63;411.1;440;0.54;651;0;0;22;0;1641;3;419;0;21;0.934;30.1;405.3;0;-304;1337;12.7;27;26.35;29.64;24.26;31.11;22.04;12.47;20.96
08/03/2021 12:17:42;439;16;66.57;1395;103;1118;1.04;1.21;1289;981;1.28;350;32.2;0.008;63;411.1;439;0.54;655;0;0;22;0;1646;3;419;0;21;0.934;30.1;405.3;0;-304;1342;12.7;27;26.35;29.64;24.26;31.08;22.06;12.42;20.92
08/03/2021 12:17:43;438;15;67.91;1395;105;1129;1.03;0.85;1289;971;1.36;350;32.3;0.008;63;411.1;438;0.54;652;0;0;22;0;1642;3;419;0;21;0.934;30.1;405.3;0;-304;1338;13.19;27;26.35;29.64;24.26;31.08;22.06;12.32;20.77
08/03/2021 12:17:44;439;14;66.24;1395;107;1115;1.03;1.16;1289;981;1.42;350;32.3;0.008;63;411.1;439;0.54;650;0;0;22;0;1639;3;421;0;21;0.934;30.1;405.5;0;-304;1335;12.7;27;26.35;29.64;24.26;31.11;22.05;12.27;20.77
08/03/2021 12:17:45;439;14;68.91;1395;106;1137;1.03;0.86;1289;980;1.14;351;32.3;0.008;63;411.1;439;0.54;650;0;0;22;0;1642;3;421;0;21;0.934;30.1;405.3;0;-301;1340;13.19;27;26.35;29.64;24.26;31.13;22.05;12.12;20.77
08/03/2021 12:17:46;438;13;66.9;1395;103;1121;1.03;1.03;1289;980;1.23;350;32.4;0.008;63;411.1;438;0.54;652;194;0;22;0;1638;3;421;0;21;0.934;30.1;405.3;0;-304;1335;13.19;27;26.35;29.64;24.41;31.13;22.05;11.98;20.72
08/03/2021 12:17:47;438;13;66.57;1395;102;1118;1.03;0.89;1289;980;1.27;351;32.4;0.008;63;411.1;438;0.54;652;194;0;22;0;1642;3;421;0;21;0.933;30.1;405.5;0;-304;1338;13.19;27;26.35;29.64;24.41;31.13;22.07;11.83;20.62
08/03/2021 12:17:48;439;13;66.9;1395;107;1121;1.03;0.99;1289;981;1.38;350;32.5;0.008;63;411.1;439;0.54;650;196;0;22;0;1641;3;421;0;21;0.934;30.1;405.5;0;-302;1338;13.19;27;26.35;29.64;24.41;31.15;22.06;11.64;20.48
08/03/2021 12:17:49;440;14;65.57;1395;101;1109;1.04;1.14;1289;981;1.28;350;32.5;0.008;63;411.1;440;0.54;651;194;0;22;0;1655;3;421;0;21;0.934;30.1;405.5;0;-305;1349;12.7;27;26.35;29.64;24.41;31.15;22.02;11.39;20.43
08/03/2021 12:17:50;439;15;66.9;1395;105;1121;1.05;0.87;1289;981;1.33;350;32.5;0.008;63;411.1;439;0.54;654;194;0;22;0;1641;3;421;0;21;0.934;30.1;405.7;0;-304;1338;12.7;27;26.35;29.64;24.41;31.15;22.05;11.05;20.33
08/03/2021 12:17:51;438;16;68.58;1395;114;1135;1.04;1.1;1289;973;1.31;350;32.5;0.008;63;411.1;438;0.54;653;194;0;22;0;1641;3;421;0;21;0.934;30.1;405.7;0;-304;1338;12.7;27;26.35;29.62;24.41;31.18;22.06;10.95;20.43
08/03/2021 12:17:52;439;16;67.91;1395;106;1129;1.05;0.98;1289;979;1.32;351;32.6;0.008;63;411.1;439;0.54;650;176;0;22;0;1638;3;419;0;21;0.934;30.1;405.3;0;-302;1336;13.19;27;26.35;29.64;24.41;31.18;22.01;10.46;20.18
08/03/2021 12:17:53;440;16;67.24;1395;100;1123;1.05;1.18;1289;981;1.38;351;32.6;0.008;63;411.1;440;0.54;652;0;0;22;0;1649;3;419;0;21;0.934;30.1;405.3;0;-305;1344;12.7;27;26.35;29.64;24.41;31.18;22.05;10.37;20.18
08/03/2021 12:17:54;440;16;68.58;1395;108;1135;1.04;1.01;1289;981;1.28;350;32.7;0.008;63;411.1;440;0.54;652;1;0;22;0;1641;3;421;0;21;0.934;30.1;405.5;0;-303;1338;13.19;27;26.35;29.49;24.41;31.2;22.05;9.93;20.18
08/03/2021 12:17:55;440;14;68.24;1395;106;1132;1.05;1.18;1289;972;1.13;350;32.7;0.008;63;411.1;440;0.54;653;1;0;22;0;1642;3;422;0;21;0.933;30.1;405.7;0;-303;1340;13.19;27;26.35;29.52;24.41;31.23;22.05;9.78;20.18
08/03/2021 12:17:56;440;15;66.9;1395;100;1121;1.05;1.16;1289;980;1.26;350;32.7;0.008;63;411.1;440;0.54;653;1;0;22;0;1650;3;422;0;21;0.933;30.1;405.8;0;-304;1347;13.19;27;26.35;29.52;24.41;31.23;22.05;9.44;20.09
08/03/2021 12:17:57;440;15;67.91;1395;99;1129;1.05;1.07;1289;965;1.47;350;32.6;0.008;63;411.1;440;0.54;653;1;0;22;0;1639;3;422;0;21;0.933;30.1;405.8;0;-304;1336;12.7;27;26.35;29.52;24.41;31.25;22.05;9.29;20.09
08/03/2021 12:17:58;441;15;66.9;1395;99;1121;1.03;1.12;1289;987;1.17;351;32.7;0.008;63;411.1;441;0.54;656;1;0;22;0;1646;3;422;0;21;0.933;30.1;406;0;-304;1342;12.7;27;26.35;29.52;24.41;31.28;22.01;9;19.99
08/03/2021 12:17:59;440;14;68.24;1395;104;1132;1.03;1.04;1289;981;1.25;350;32.7;0.008;63;411.1;440;0.54;658;1;0;22;0;1640;3;422;0;21;0.933;30.1;406;0;-302;1339;12.7;27;26.35;29.52;24.41;31.3;22.01;8.9;19.84
08/03/2021 12:18:00;439;14;67.24;1395;105;1123;1.03;1.11;1289;981;1.5;350;32.8;0.008;63;411.1;439;0.54;655;1;0;22;0;1644;3;421;0;21;0.933;30.1;405.7;0;-302;1341;13.19;27;26.35;29.52;24.41;31.33;21.99;8.61;19.84
08/03/2021 12:18:01;440;13;67.91;1395;100;1129;1.04;0.96;1289;981;1.26;350;32.8;0.008;63;411.1;440;0.54;653;1;0;22;0;1647;3;421;0;21;0.933;30.1;405.8;0;-302;1345;13.19;27;26.35;29.49;24.41;31.35;21.97;8.56;19.84
08/03/2021 12:18:02;440;13;67.57;1395;101;1126;1.05;1.14;1289;981;1.1;350;32.8;0.008;63;411.1;440;0.54;651;1;0;22;0;1637;3;422;0;21;0.933;30.1;405.8;0;-302;1336;12.7;27;26.35;29.52;24.41;31.35;22.02;8.41;19.74
08/03/2021 12:18:03;440;13;67.91;1395;104;1129;1.05;0.85;1289;974;1.36;350;32.9;0.008;63;411.1;440;0.54;651;1;0;22;0;1648;3;422;0;21;0.933;30.1;405.8;0;-302;1345;12.7;27;26.35;29.52;24.41;31.35;22;8.31;19.69
08/03/2021 12:18:04;439;16;68.91;1395;107;1137;1.05;1.07;1289;978;1.37;350;32.9;0.008;63;411.1;439;0.54;654;1;0;22;0;1651;3;422;0;21;0.934;30.1;405.8;0;-304;1347;13.19;27;26.35;29.52;24.41;31.35;22;8.22;19.55
08/03/2021 12:18:05;439;13;66.9;1395;97;1121;1.05;0.79;1289;973;1.24;350;32.9;0.008;63;411.1;439;0.54;653;1;0;22;0;1647;3;422;0;21;0.934;30.1;405.8;0;-303;1343;13.19;27;26.35;29.52;24.41;31.37;22.02;8.12;19.55
08/03/2021 12:18:06;440;15;67.91;1395;104;1129;1.05;0.93;1289;979;1.26;351;32.8;0.008;63;411.1;440;0.54;653;1;0;22;0;1644;3;422;0;21;0.934;30.1;405.5;0;-303;1340;13.19;27;26.35;29.52;24.41;31.4;21.99;8.02;19.45
08/03/2021 12:18:07;440;14;67.24;1395;109;1123;1.05;0.77;1289;971;1.22;350;32.9;0.008;63;411.1;440;0.54;653;1;0;22;0;1651;3;422;0;21;0.934;30.1;405.5;0;-302;1348;13.19;27;26.35;29.52;24.41;31.4;22.01;7.92;19.45
08/03/2021 12:18:08;440;18;67.24;1395;102;1123;1.05;1.07;1289;981;1.25;350;33;0.008;63;411.1;440;0.54;653;1;0;22;0;1649;3;422;0;21;0.935;30.1;405.9;0;-302;1346;13.19;27;26.35;29.52;24.41;31.4;22.05;7.88;19.4
08/03/2021 12:18:09;439;16;67.91;1395;105;1129;1.04;0.8;1289;972;1.25;350;33;0.008;63;411.1;439;0.54;655;1;0;22;0;1652;3;423;0;21;0.935;30.1;406;0;-305;1346;12.7;27;26.35;29.52;24.41;31.42;22.01;7.88;19.3
08/03/2021 12:18:10;439;17;67.91;1395;95;1129;1.05;0.79;1289;980;1.32;350;33.1;0.008;63;411.1;439;0.54;655;1;0;22;0;1649;3;422;0;21;0.935;30.1;406.1;0;-303;1346;13.19;27;26.35;29.52;24.41;31.42;22.01;7.73;19.26
