Fecha;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
12/03/2021 08:26:15;6;8;19.07;903;69;598;1.16;0.24;1375;505;0.27;238;38;0.008;76;411.1;6;0.18;0;1;0;9;0;33;0;4;0;0;0.007;32.2;406;0;70;104;1.47;38;24.65;37.5;24.69;36.04;24.61;22.48;22.48
12/03/2021 08:26:16;0;8;45.49;1173;89;924;1.1;1.86;1375;600;0.66;302;38.1;0.008;76;411.1;0;0.18;1;0;0;9;0;34;0;4;0;0;0.007;32.2;404;0;70;103;8.3;38;24.65;37.5;24.69;36.04;24.59;22.43;22.48
12/03/2021 08:26:17;0;9;47.17;1398;125;941;1.09;2.14;1375;600;0.81;357;38.1;0.008;76;411.1;0;0.18;1;1;0;9;0;34;0;4;0;0;0.007;32.2;404;0;70;104;8.3;38;24.65;37.5;24.69;36.04;24.6;22.48;22.48
12/03/2021 08:26:18;0;8;88.31;1623;144;1287;1.07;1.58;1375;916;2.08;411;38.4;0.008;76;411.1;0;0.18;1;1;0;9;0;33;0;4;0;0;0.007;32.2;405.3;0;71;103;17.58;38;24.65;37.53;24.69;36.04;24.6;22.48;22.48
12/03/2021 08:26:19;0;8;90.66;1814;168;1304;0.9;1.63;1375;916;2.09;413;38.6;0.008;76;411.1;0;0.18;1;1;0;9;0;32;0;4;0;0;0.007;32.2;405.3;0;71;104;18.07;38;24.65;37.53;24.69;36.04;24.6;22.48;22.43
12/03/2021 08:26:20;0;8;114.74;1814;153;1468;0.87;1.22;1375;1233;2.54;409;38.6;0.008;76;411.1;0;0.18;1;1;0;9;0;33;0;4;0;0;0.008;32.2;405;0;71;104;22.47;38;24.65;37.6;24.69;36.06;24.55;22.48;22.43
12/03/2021 08:26:21;0;8;117.08;1814;158;1482;0.87;1.24;1375;1233;2.62;412;38.7;0.008;76;411.1;0;0.18;1;1;0;9;0;32;0;4;0;0;0.008;32.2;405;0;71;104;22.47;38;24.65;37.6;24.69;36.06;24.55;22.48;22.43
12/03/2021 08:26:22;0;8;116.08;1814;157;1476;0.86;1.2;1375;1273;2.22;412;38.7;0.008;76;411.1;0;0.18;1;1;0;9;0;32;0;4;0;0;0.008;32.2;405.5;0;71;104;21.98;38;24.65;37.58;24.69;36.06;24.57;22.48;22.48
12/03/2021 08:26:23;0;8;116.75;1814;146;1480;0.86;1.2;1375;1273;2.36;412;38.7;0.008;76;411.1;0;0.18;1;1;0;9;0;32;0;4;0;0;0.008;32.2;405.1;0;70;104;22.47;38;24.65;37.6;24.69;36.06;24.57;22.48;22.48
12/03/2021 08:26:24;0;8;117.08;1814;157;1482;0.86;1.23;1375;1261;2.3;412;38.7;0.008;76;411.1;0;0.18;1;1;0;9;0;32;0;4;0;0;0.007;32.2;405.4;0;71;104;21.98;38;24.65;37.6;24.69;36.09;24.59;22.48;22.43
